,Time,User,Tweet,Location,Retweets
786,2023-02-16 16:08:02+00:00,CDMSmithCareers,RT @CDMSmith: 🚘Governments and automakers face the challenge of addressing climate concerns and growing consumer demand for cleaner vehicle…,Worldwide,1
787,2023-02-16 16:05:33+00:00,Peterws64,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",,36
788,2023-02-16 16:05:15+00:00,mkleebank1,"@townhallcom @JohnKennedyLA No, he doesn't, all he knows is with these policies if allowed to propagate. It is an existential threat to his culture not just his country. Climate activists have failed. Because they tied it to a ideology, not a technical solution",,0
789,2023-02-16 16:04:51+00:00,LauraMuwanguzi,"A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the fight against the climate crisis, for everyone can be a solution and we have no planet B https://t.co/yK3EZYapSK","Kampala, Uganda",36
790,2023-02-16 16:02:27+00:00,number_fortytwo,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…","Berlin, Germany",12
791,2023-02-16 15:56:44+00:00,MougeotBaptiste,"RT @energycities: To achieve #ClimateNeutral cities, we need to change current governance practices🧐This Governance Solution Booklet presen…","Lyon, France",4
792,2023-02-16 15:51:50+00:00,elizitha553,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
793,2023-02-16 15:50:31+00:00,twinkle_twyla,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
794,2023-02-16 15:49:15+00:00,mom2gbd,"RT @TimEdwards1969: Create problem 👉 create demand for your solution e.g:

Brand cold/flu as ‘deadly virus’ + MSM hysteria 👉 queues 4 death…","Texas, USA",13
795,2023-02-16 15:48:27+00:00,GrandNagu5,@uNtandoMbele Isn't racism the left's solution as well for everything? Including climate change?,Remaining USA,0
796,2023-02-16 15:47:47+00:00,Michael42598264,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
797,2023-02-16 15:47:10+00:00,davidma75005955,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
798,2023-02-16 15:47:04+00:00,SilverTurtle888,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"California, USA",83
799,2023-02-16 15:46:20+00:00,YukonUresearch,"RT @YukonUniversity: The Climate Fellows, the children of today, share how reconnection, to ourselves, to each other, and to the land, is t…","Whitehorse, Yukon",3
800,2023-02-16 15:37:48+00:00,RogerBe09919995,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Stockholm, Sverige",83
801,2023-02-16 15:33:23+00:00,cropsavior,"I keep seeing so many farmers, and agronomists saying that we need to find a solution to farm sustainably, regeneratively, cut back on the use of fertilizer. Well, WE DID! It's ENERGY! And we have it! Every farmer should be using it. Message me.

https://t.co/wEztpkeHaE","Charlotte, NC",0
802,2023-02-16 15:31:19+00:00,oikos_solutions,"RT @shahidmogul_pk: Vertical farming is capable of ensuring access to fresh, safe, and ample food, regardless of the climate or location.…",,1
803,2023-02-16 15:29:55+00:00,Ganesh21S,"RT @ShekyIhs: #SaveSoil @SadhguruJV 
The most sustainable solution to climate change","Bengaluru, India",45
804,2023-02-16 15:29:42+00:00,FHBBiermann,"A new piece by CNN, citing the call by 400+ academics for an International Non-Use Agreement on Solar Geoengineering:

https://t.co/JeE4E2WvFI","Utrecht, The Netherlands",7
805,2023-02-16 15:27:52+00:00,shahidmogul_pk,"Vertical farming is capable of ensuring access to fresh, safe, and ample food, regardless of the climate or location. 

With the challenges of overpopulation and environment, vertical farming will emerge as an essential solution for global food production.","Korangi, Karachi, Pakistan",1
806,2023-02-16 15:27:30+00:00,m2__torn,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
807,2023-02-16 15:23:11+00:00,TeacherOffline,"RT @1wishgenie1: I donate, therefore I'm exempt from following the 'climate change' rules. 🙄

Bill Gates's sentiment exemplifies 'Rules for…",,12
808,2023-02-16 15:22:34+00:00,AlexOlijerhoek,RT @SenMarkey: I'm glad David Malpass has heeded my calls to resign as World Bank President. His support for fossil fuels and abject failur…,,35
809,2023-02-16 15:21:59+00:00,limitlesskait,RT @SenMarkey: I'm glad David Malpass has heeded my calls to resign as World Bank President. His support for fossil fuels and abject failur…,,35
810,2023-02-16 15:21:33+00:00,reshmisa,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",Planet Earth,32
811,2023-02-16 15:19:59+00:00,russt_j,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
812,2023-02-16 15:16:07+00:00,WhoDat35,Seriously. Commandeering climate policy making globally w/express interest of thwarting an energy transition is not the solution. We are seeing the pushback now in the U.S. from an industry flush with $400B+ in profits and $23B subsidies doubling down on denial and biz as usual. https://t.co/3sqlFt6O2N,"Earth, the Blue Planet",0
813,2023-02-16 15:13:37+00:00,TheGordonFdn,"RT @YukonUniversity: The Climate Fellows, the children of today, share how reconnection, to ourselves, to each other, and to the land, is t…","Toronto, Ontario",3
814,2023-02-16 15:12:28+00:00,SbylFy3,"RT @pz_yo0: 🗣️help your self🙏
The Solution For the Calamity of The Corona War and the Climate War
Imam Mahdi Nasser Mohammed Al-Yamani.
3 /…",,5
815,2023-02-16 15:11:09+00:00,exceptionalnull,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Perth, Western Australia",52
816,2023-02-16 15:07:42+00:00,BrookingsGlobal,"Climate action is a great opportunity to drive new investment, says @SaraJaneAhmed. Any lasting solution on climate will require reform of the international financial architecture. #KeysToClimateAction https://t.co/3zSt7m1YkG","Washington, DC",0
817,2023-02-16 15:06:41+00:00,segenter,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…",Berlin,12
818,2023-02-16 15:03:08+00:00,NicolaRanger,"RT @ukcgfi: Are you an entrepreneurial student interested in climate/environmental #analytics? Enter our Data Analytics Prize, part of the…","London, UK",3
819,2023-02-16 15:00:35+00:00,ukcgfi,"Are you an entrepreneurial student interested in climate/environmental #analytics? Enter our Data Analytics Prize, part of the Climate Investment Challenge, to win £5,000 &amp; CGFI support to develop your climate analytics solution for finance: https://t.co/asfW3GmgLK @ImperialBiz",,3
820,2023-02-16 15:00:00+00:00,jessicajung229,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
821,2023-02-16 14:59:30+00:00,tulips_eu,"RT @BallardPwr: As a founding member of the Canadian Hydrogen and Fuel Cell Association, we at Ballard encourage you to join the organizati…",,6
822,2023-02-16 14:50:11+00:00,Bladecustoms1,"RT @ben_kew: The mainstream media's latest solution to dealing with the deteriorating economic climate is to skip breakfast.

Isn't breakfa…","Jacksonville, FL",69
823,2023-02-16 14:46:06+00:00,stephengentle,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Brisbane,52
824,2023-02-16 14:45:41+00:00,SustMeme,"RT @SustMeme: First of new editorial programme of Guest Blogs now published on @SustMeme, authored by @dkitwa:
Is #carbon capture one of th…",United Kingdom,2
825,2023-02-16 14:45:18+00:00,iveyfoundation,RT @CanAccelerator: Register now for a big-picture discussion about the role Small Modular Reactors can play in Canada’s #NetZero transitio…,"Toronto, Ontario",3
826,2023-02-16 14:45:00+00:00,wilsonlim83,"RT @BitcoinMagazine: “All Your Models Are Broken: The Great Reconciliation” - @HaraldRauter  

#Bitcoin and climate advocacy as two sides o…",,7
827,2023-02-16 14:43:45+00:00,elainebennett44,"At Schneider Electric, we want to create an all-electric, all-digital future. Electricity is our best vector for decarbonisation and is our solution to the climate crisis and reaching Net Zero. Learn more in mySchneider for Design Firms.

Learn More: https://t.co/zgha7yJTzj https://t.co/U9rNmaFS42",,0
828,2023-02-16 14:42:15+00:00,Chris74747755,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Coleraine, Northern Ireland",52
829,2023-02-16 14:41:31+00:00,whatnowau,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…",AU 🇦🇺,12
830,2023-02-16 14:41:21+00:00,matsteele,Understanding peoples resistance to policies to combat climate change is important - its key obstacle politically is the perception that those touting these policies emit more. It has some merit. Carbon credits might be the solution https://t.co/ZSIKCNdDeP,"Nueva York, USA",0
831,2023-02-16 14:39:49+00:00,FraPe0101,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…",,12
832,2023-02-16 14:37:23+00:00,jjkenny1,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…",,12
833,2023-02-16 14:36:46+00:00,KetanJ0,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…","Oslo, Norway (via Australia)",12
834,2023-02-16 14:36:26+00:00,Propylaeen,"RT @cleanenergywire: Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximi…",,12
835,2023-02-16 14:34:36+00:00,cleanenergywire,"Consultancies cash in on #climate advice as firms race towards #netzero

But can advisory firms with a focus on maximising profits be part of the solution to the #climatecrisis? 

Our contributor @ethomasson investigates 🧵/1
https://t.co/N4XSYBi86m #greenwashing https://t.co/wB7ZlbzP9o",Berlin,12
836,2023-02-16 14:34:23+00:00,RosaWolkeSieben,"RT @WillHild: NEW: A BBC reporter asked Bill Gates directly why his climate activism should be taken seriously, as he continues to fly priv…",,1135
837,2023-02-16 14:33:53+00:00,YusraMushtaq,RT @yasirhunzai1: The world is trying to find a solution to #climate #change through reducing CO2 emissions.,,6
838,2023-02-16 14:31:29+00:00,LiveEcological,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Bendigo, Australia",52
839,2023-02-16 14:28:55+00:00,JonDeeOz,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Yosemite in the Blue Mountains,52
840,2023-02-16 14:27:21+00:00,archymage,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
841,2023-02-16 14:25:23+00:00,hlpe_cfs,RT @hlpe_cfs: ⚠️The idea that the solution to hunger is to produce more dates back to the colonial period. It’s bad for the global environm…,"Rome, Italy",7
842,2023-02-16 14:22:20+00:00,Real_Big_Rig,RT @MrPatte79195679: @kelliekelly23 History repeats itself. No greens voters would not be surprised. The Greens don't want a solution to cl…,,2
843,2023-02-16 14:22:15+00:00,Anoerada17,"RT @ttrandahl: I have zero patience for ignorant activists who would sooner make me eat bugs, live in a pod, &amp; usher in global communism th…",,39
844,2023-02-16 14:21:45+00:00,wyvernsrose,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Gippsland, Victoria, 🇦🇺 ",52
845,2023-02-16 14:20:07+00:00,zahirhkazmi,RT @yasirhunzai1: The world is trying to find a solution to #climate #change through reducing CO2 emissions.,"Islamabad, Pakistan",6
846,2023-02-16 14:16:10+00:00,kMoizSays,"It was an honor to host his excellency @rafaelmgrossi and enlighten him about the ongoing climate crisis in Pakistan and the solution that is present in the form of Nuclear Energy. 
@CISS_Islamabad 
#NuclearforPeace https://t.co/jqWWY0CMEj","Islamabad, Pakistan",1
847,2023-02-16 14:14:24+00:00,ZeeuwsePatriot,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
848,2023-02-16 14:11:36+00:00,Alsaleh23357005,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",الرياض ,32
849,2023-02-16 14:11:22+00:00,inside_cupboard,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Unceded Yugambeh Land,52
850,2023-02-16 14:11:09+00:00,ClimateSusanne,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Copenhagen, Denmark",32
851,2023-02-16 14:10:12+00:00,aldogrech,RT @aldogrech: Redundancy is built-in with xBlade! Rapid replacement and repair options make it the ideal solution for businesses and resid…,global,1
852,2023-02-16 14:09:31+00:00,barryr5,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
853,2023-02-16 14:09:10+00:00,GayleMarie63,"RT @GregUtas: @JustinTrudeau @ClimateEnvoy The climate crisis and green energy are a scam:
-all climate disaster predictions failed
-""settl…","Moncton, New Brunswick",11
854,2023-02-16 14:07:42+00:00,misanthropic_2,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Australia without the LNP,52
855,2023-02-16 14:07:40+00:00,JesusJS92837369,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
856,2023-02-16 14:07:28+00:00,franmurrell1,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
857,2023-02-16 14:06:03+00:00,ratso2000,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
858,2023-02-16 14:05:58+00:00,janevandis,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Rochester NY,52
859,2023-02-16 14:05:26+00:00,DaveMilbo,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Melbourne, Victoria",52
860,2023-02-16 14:02:07+00:00,borisranting,"“There is no world in which natural gas is a long-term ‘solution’ to the climate problem.”
These natural gas ads are full of hot air, by @emorwee https://t.co/UYjBczUEXq",UK for now (Aussie),0
861,2023-02-16 14:00:32+00:00,KtmayNot,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
862,2023-02-16 13:59:31+00:00,blarrddyyyhell,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
863,2023-02-16 13:59:11+00:00,johnvoelcker,"""We need to address climate change, and [any] #EV, even big ones, are a major solution. 

""But we can do even better if people choose vehicles that fit rather than exceed their needs, or find ways to use them less.""

Call me when that happens. Good luck.
https://t.co/EfdMv2zTGt",Hudson Valley + NYC,0
864,2023-02-16 13:58:01+00:00,GlendaB46825298,"RT @1wishgenie1: I donate, therefore I'm exempt from following the 'climate change' rules. 🙄

Bill Gates's sentiment exemplifies 'Rules for…",,12
865,2023-02-16 13:57:42+00:00,BureaNorea,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Norlanden ,83
866,2023-02-16 13:57:42+00:00,PapaMonkeyDadd1,"@JoJoFromJerz I thought decreasing the world population was a goal to help climate change????
https://t.co/KFRsGnmrop",Amazon Rainforest,0
867,2023-02-16 13:57:27+00:00,BreatheAzores,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Santa Maria, Azores",83
868,2023-02-16 13:57:25+00:00,totiyey,RT @HajirIbrahim10: As team of @Solution_based7 we visited Bulla Adeey primary school and distributed some learning materials. We conducted…,"Nairobi, Kenya",3
869,2023-02-16 13:57:03+00:00,beardedenviro,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Mid-Michigan,52
870,2023-02-16 13:56:43+00:00,stevo_top14,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
871,2023-02-16 13:54:56+00:00,pharnzwurth,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Kaurna Land, Oz, Pale Blue Dot",52
872,2023-02-16 13:54:13+00:00,KetanJ0,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Oslo, Norway (via Australia)",52
873,2023-02-16 13:53:22+00:00,Skualg,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
874,2023-02-16 13:52:52+00:00,FranticKL,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Malaysia/ Asia/Europe/USA,83
875,2023-02-16 13:52:08+00:00,NDINDIYAHOPeter,"RT @UNDP_Rwanda: @UNDP_Rwanda and @RwandaGov join forces to bring clean energy to 500 rural families with Biogas. Together, we're creating…",Rwanda,5
876,2023-02-16 13:52:04+00:00,CStolth,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
877,2023-02-16 13:51:23+00:00,zahirhkazmi,RT @CISS_Islamabad: He concludes his opening remarks by stressing that nuclear energy provides Pakistan with a reliable solution to the two…,"Islamabad, Pakistan",4
878,2023-02-16 13:50:58+00:00,Tom_Swann,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Canberra,52
879,2023-02-16 13:49:52+00:00,manthatcooks,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Whadjuk Boodjar,52
880,2023-02-16 13:49:42+00:00,LizHcks,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Berlin & Melbourne ,52
881,2023-02-16 13:49:35+00:00,RPenney1996,Best Solution to Climate Change is sticking a sock in your mouth. It reduces carbon emissions &amp; you can no longer hear them talking about the Climate Scam! https://t.co/J1bUbyEmna,,0
882,2023-02-16 13:49:02+00:00,GrogsGamut,If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for those who already make vast profits from the market by digging coal and gas out of the ground.,Canberra,52
883,2023-02-16 13:46:30+00:00,RolandXSweden,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
884,2023-02-16 13:42:47+00:00,VikasSi0164,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
885,2023-02-16 13:40:20+00:00,PositiveMoneyEU,"🌍The Parliament failed to recognize fossil fuels affect both the ECB’s primary and secondary mandate. An amendment tabled by the Greens was rejected, revealing a worrying ignorance of how climate change affects price stability. Read more! [5-5]
https://t.co/oIBDJ1AtKp","Brussels, Europe",2
886,2023-02-16 13:39:28+00:00,psyopsnewsSWE,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Linköping, Sverige",83
887,2023-02-16 13:39:27+00:00,RadioactiveFrnd,RT @yasirhunzai1: The world is trying to find a solution to #climate #change through reducing CO2 emissions.,Pakistan,6
888,2023-02-16 13:37:30+00:00,Esma_004,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
889,2023-02-16 13:37:26+00:00,tq4CFD,RT @citizensclimate: Planting trees is an effective #ClimateChange solution. It also has a great side benefit: You might live longer. Great…,,18
890,2023-02-16 13:35:45+00:00,esquerrra,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Nautla, Veracruz de Ignacio de",83
891,2023-02-16 13:31:17+00:00,R0N_J3R3MY,"@grantshapps Is this the guy who is the solution to climate change, whilst travelling the globe in his private jet?",Area 51,0
892,2023-02-16 13:29:46+00:00,stevekippax,"""License plate recognition cameras will fine private cars £70"" ""Residents can apply for a permit to drive through the filters up to 100 days per year, and residents living outside the zones can apply for a permit for up to 25 times per year

https://t.co/KHHrbtHHP1",England,0
893,2023-02-16 13:28:22+00:00,Mariyam60Shah,RT @FrankXane: DG IAEA @rafaelmgrossi said that for #Pakistan for small modular reactors (SMRs) id the solution as the country has technica…,,5
894,2023-02-16 13:27:53+00:00,Corocotta_X,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Miami. Fla,83
895,2023-02-16 13:26:18+00:00,kathymortimer,"“Using natural gas warms the climate. Period, full stop,” said Andrew Dessler, professor of atmospheric sciences at Texas A&amp;M University. “There is no world in which natural gas is a long-term ‘solution’ to the climate problem.” @politico @emorwee",,0
896,2023-02-16 13:26:00+00:00,CDMSmith,"🚘Governments and automakers face the challenge of addressing climate concerns and growing consumer demand for cleaner vehicles. #RUC offers a solution. 
🛣️CDM Smith provides the expertise to create a more equitable road funding system for the future. 
https://t.co/l3zbqClqRC",Global,1
897,2023-02-16 13:24:06+00:00,tiadabatas65,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
898,2023-02-16 13:19:12+00:00,calmkuhly,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
899,2023-02-16 13:18:57+00:00,dasiah_r,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
900,2023-02-16 13:18:34+00:00,GoosenWendy,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
901,2023-02-16 13:12:05+00:00,smartsvensk,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
902,2023-02-16 13:11:41+00:00,ReviewsMB,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",Somewhere in Europe,32
903,2023-02-16 13:08:15+00:00,shoabalam10,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
904,2023-02-16 13:01:53+00:00,greywuf80,"Are electric trains the solution 🤔 

https://t.co/ug0EmF8oRB",Ohio,0
905,2023-02-16 13:01:52+00:00,OilGasPvtEquity,"RT @sjcasey: After advertising its efforts to produce environmentally friendly fuels from algae for over a decade, Exxon is walking away fr…",,18
906,2023-02-16 13:00:42+00:00,apastamba,"@Jacob_Rees_Mogg Rather than blaming and criticising , what is your alternate better solution to climate issues?","London, England",0
907,2023-02-16 12:59:28+00:00,DounaRiver,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,The Andromeda Galaxy,83
908,2023-02-16 12:59:21+00:00,stffhaag,"RT @Anissa_Bougrea: ""Many of the investments most needed to combat climate change ―dense housing, mass transit, mangrove restoration― are p…","Baden-Württemberg, Deutschland",1
909,2023-02-16 12:54:36+00:00,Koceancomcastn1,"RT @ben_kew: The mainstream media's latest solution to dealing with the deteriorating economic climate is to skip breakfast.

Isn't breakfa…",,69
910,2023-02-16 12:51:48+00:00,PamDei2,"RT @1wishgenie1: I donate, therefore I'm exempt from following the 'climate change' rules. 🙄

Bill Gates's sentiment exemplifies 'Rules for…",,12
911,2023-02-16 12:50:24+00:00,_hilaryd_,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",Trier,32
912,2023-02-16 12:49:26+00:00,FrankXane,DG IAEA @rafaelmgrossi said that for #Pakistan for small modular reactors (SMRs) id the solution as the country has technical expertise in that. And this is the only solution for fighting climate change #ClimateCrisis #NuclearEnergy #IAEA https://t.co/VZU8N1EbKO,"Stratford, London",5
913,2023-02-16 12:49:09+00:00,NoreenWise777,"RT @ClimateActionN9: 🌿PLANT SHRUBS!

•climate adaptation solution
•blocks dangerous increasing wind speeds
•bends instead of break
•stores…","Fairfax County, VA",13
914,2023-02-16 12:48:58+00:00,AageJorg,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",Helsinki,32
915,2023-02-16 12:48:49+00:00,ElkeRege,RT @WeDontHaveTime: Restoring forests is a critical solution to the climate crisis &amp; Pachama is leading the way with cutting-edge technolog…,cosmo,58
916,2023-02-16 12:46:09+00:00,wandaspangler11,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Minot, ND",83
917,2023-02-16 12:45:30+00:00,pepinalexandre,Need to read this study and check how they came to their conclusion https://t.co/fJdPj01zvv,"Paris, France",0
918,2023-02-16 12:44:04+00:00,Anum_A_Khan,RT @CISS_Islamabad: He concludes his opening remarks by stressing that nuclear energy provides Pakistan with a reliable solution to the two…,Islamabad,4
919,2023-02-16 12:43:20+00:00,alex_randall,"21. The UN Migration Agency promotes migration as part of the solution to climate change. They have often made the case for using carefully planned and facilitated migration as a way for people to adapt to the worst impacts of climate change. 

https://t.co/pT1UEINMX4","Machynlleth, Wales",0
920,2023-02-16 12:42:04+00:00,PamDei2,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
921,2023-02-16 12:41:08+00:00,PallasGlaux,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Pella ❤️ Crete ,83
922,2023-02-16 12:41:02+00:00,AppEvergreen,"RT @chaostheory_au: As the gaming industry continues to expand, energy consumption (and carbon emissions) continue to skyrocket! 🤯 Can tree…",Integration with Teams & Slack,4
923,2023-02-16 12:39:54+00:00,claireroumet,"RT @energycities: To achieve #ClimateNeutral cities, we need to change current governance practices🧐This Governance Solution Booklet presen…","Brussels, Belgium",4
924,2023-02-16 12:39:12+00:00,Paul_Gamblin,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",Australia,32
925,2023-02-16 12:38:31+00:00,PendinoJoe,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Florida, USA",83
926,2023-02-16 12:36:44+00:00,HomeFiresMAGA,"RT @1wishgenie1: I donate, therefore I'm exempt from following the 'climate change' rules. 🙄

Bill Gates's sentiment exemplifies 'Rules for…","Hawaiian Paradise Park, HI",12
927,2023-02-16 12:36:04+00:00,GrizzAliDaddy,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Sunset Beach, CA",83
928,2023-02-16 12:36:03+00:00,HomeFiresMAGA,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Hawaiian Paradise Park, HI",83
929,2023-02-16 12:34:31+00:00,Anissa_Bougrea,"""Many of the investments most needed to combat climate change ―dense housing, mass transit, mangrove restoration― are public goods that don’t easily generate the kind of income that attracts private investors"". https://t.co/3cOhQjhBne
&gt; Not so harmless solution: securitization","Ghent, Belgium",1
